receiver,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,reliable_ber,reliable_bler
baseline_ls_lmmse,0.0,0.18113288583681564,1.0,0.12923042685724795,24501176,135266304,24576,24576,256,True,True
baseline_ddcpe_ls_lmmse,0.0,0.1812130610148112,1.0,0.1294943587272428,24512021,135266304,24576,24576,256,True,True
paper_cfgres_phaseaware_ls_lmmse,0.0,0.172082080397495,1.0,0.07082898935186677,23276907,135266304,24576,24576,256,True,True
upair5g_lmmse,0.0,0.16302799254424813,1.0,0.017843385350715835,22052194,135266304,24576,24576,256,True,True
perfect_csi_lmmse,0.0,0.1580116582471271,1.0,0.0,21373653,135266304,24576,24576,256,True,True
baseline_ls_lmmse,1.0,0.15794198087943617,1.0,0.10352863205480389,21364228,135266304,24576,24576,256,True,True
baseline_ddcpe_ls_lmmse,1.0,0.1580301477003467,1.0,0.1037641872826498,21376154,135266304,24576,24576,256,True,True
paper_cfgres_phaseaware_ls_lmmse,1.0,0.14978481263153312,1.0,0.05917165434220806,20260838,135266304,24576,24576,256,True,True
upair5g_lmmse,1.0,0.13976518497910612,1.0,0.014081550023547607,18905520,135266304,24576,24576,256,True,True
perfect_csi_lmmse,1.0,0.13387571379195812,1.0,0.0,18108873,135266304,24576,24576,256,True,True
baseline_ls_lmmse,2.0,0.13247552768204562,1.0,0.08297424257034436,17919475,135266304,24576,24576,256,True,True
baseline_ddcpe_ls_lmmse,2.0,0.13259648167809776,1.0,0.08317093519144692,17935836,135266304,24576,24576,256,True,True
paper_cfgres_phaseaware_ls_lmmse,2.0,0.12518990686697554,1.0,0.04991351273201872,16933976,135266304,24576,24576,256,True,True
upair5g_lmmse,2.0,0.11176383587741112,1.0,0.011259173341386486,15117881,135266304,24576,24576,256,True,True
perfect_csi_lmmse,2.0,0.10229236395784126,1.0,0.0,13836710,135266304,24576,24576,256,True,True
baseline_ls_lmmse,3.0,0.09939082093941148,1.0,0.06671597092645243,13444229,135266304,24576,24576,256,True,True
baseline_ddcpe_ls_lmmse,3.0,0.09959419753200324,1.0,0.06687858852092177,13471739,135266304,24576,24576,256,True,True
paper_cfgres_phaseaware_ls_lmmse,3.0,0.09239939016889231,1.0,0.042536459004622884,12498524,135266304,24576,24576,256,True,True
upair5g_lmmse,3.0,0.06315624621487403,0.9806315104166666,0.00909309297639993,8542912,135266304,24100,24576,256,True,True
perfect_csi_lmmse,3.0,0.04243131386217221,0.8357340494791666,0.0,5739527,135266304,20539,24576,256,True,True
baseline_ls_lmmse,4.0,0.03768705027972081,0.7464192708333334,0.0537902838550508,5097788,135266304,18344,24576,256,True,True
baseline_ddcpe_ls_lmmse,4.0,0.0379858978034914,0.7505696614583334,0.053918963501928374,5138212,135266304,18446,24576,256,True,True
paper_cfgres_phaseaware_ls_lmmse,4.0,0.0335868051809858,0.647216796875,0.03663864683767315,4543163,135266304,15906,24576,256,True,True
upair5g_lmmse,4.0,0.010450326195058897,0.2568766276041667,0.007435499594066641,1413577,135266304,6313,24576,256,True,True
perfect_csi_lmmse,4.0,0.005231554194014202,0.13834635416666666,0.0,707653,135266304,3400,24576,256,True,True
baseline_ls_lmmse,5.0,0.00538264134133509,0.13187662760416666,0.043509433409781195,728090,135266304,3241,24576,256,True,True
baseline_ddcpe_ls_lmmse,5.0,0.005444223566572795,0.133544921875,0.04360683055710979,736420,135266304,3282,24576,256,True,True
paper_cfgres_phaseaware_ls_lmmse,5.0,0.005995129430016806,0.13911946614583334,0.031939727370627224,810939,135266304,3419,24576,256,True,True
upair5g_lmmse,5.0,0.0011202568231627,0.027750651041666668,0.0061296909661905374,151533,135266304,682,24576,256,True,True
perfect_csi_lmmse,5.0,0.0005081827326338421,0.0142822265625,0.0,68740,135266304,351,24576,256,True,True
baseline_ls_lmmse,6.0,0.0006001919156476978,0.015222063037249284,0.03539618327786724,110679,184406016,510,33504,349,True,True
baseline_ddcpe_ls_lmmse,6.0,0.0006055876181393127,0.015430993314231136,0.035463600454152824,111674,184406016,517,33504,349,True,True
paper_cfgres_phaseaware_ls_lmmse,6.0,0.0008709911069278781,0.022027220630372494,0.028245669306605457,160616,184406016,738,33504,349,True,True
upair5g_lmmse,6.0,0.00010498572888207725,0.0029847182425978987,0.005097846109633545,19360,184406016,100,33504,349,True,True
perfect_csi_lmmse,6.0,4.5426934444481464e-05,0.0014028175740210124,0.0,8377,184406016,47,33504,349,True,True
baseline_ls_lmmse,7.0,5.6911808575770654e-05,0.0016377766927083333,0.02888743526455073,30793,541065216,161,98304,1024,True,True
baseline_ddcpe_ls_lmmse,7.0,5.797452704851017e-05,0.0016276041666666667,0.028934129488334293,31368,541065216,160,98304,1024,True,True
paper_cfgres_phaseaware_ls_lmmse,7.0,0.000127202780671822,0.0034993489583333335,0.025243578680601786,68825,541065216,344,98304,1024,True,True
upair5g_lmmse,7.0,8.557193963102593e-06,0.000244140625,0.00426415348260889,4630,541065216,24,98304,1024,True,True
perfect_csi_lmmse,7.0,3.847964974336846e-06,0.00010172526041666667,0.0,2082,541065216,10,98304,1024,True,False
baseline_ls_lmmse,8.0,6.1637671418892324e-06,0.00016276041666666666,0.023708714612439508,3335,541065216,16,98304,1024,True,False
baseline_ddcpe_ls_lmmse,8.0,6.2450882076292996e-06,0.00016276041666666666,0.023738344405501266,3379,541065216,16,98304,1024,True,False
paper_cfgres_phaseaware_ls_lmmse,8.0,1.9154807393865066e-05,0.0006306966145833334,0.022898340628671576,10364,541065216,62,98304,1024,True,True
upair5g_lmmse,8.0,3.2047892725744915e-06,4.0690104166666664e-05,0.003594226880295537,1734,541065216,4,98304,1024,True,False
perfect_csi_lmmse,8.0,2.289927282998728e-06,4.0690104166666664e-05,0.0,1239,541065216,4,98304,1024,True,False
baseline_ls_lmmse,9.0,1.2530836948128633e-06,3.0517578125e-05,0.019629031530712382,678,541065216,3,98304,1024,True,False
baseline_ddcpe_ls_lmmse,9.0,1.2845031974851623e-06,3.0517578125e-05,0.019645520784251858,695,541065216,3,98304,1024,True,False
paper_cfgres_phaseaware_ls_lmmse,9.0,4.6556310136188835e-06,0.00010172526041666667,0.02102526892485912,2519,541065216,10,98304,1024,True,False
upair5g_lmmse,9.0,0.0,0.0,0.0030558349424154585,0,541065216,0,98304,1024,False,False
perfect_csi_lmmse,9.0,0.0,0.0,0.0,0,541065216,0,98304,1024,False,False
baseline_ls_lmmse,10.0,0.0,0.0,0.016381810328311985,0,541065216,0,98304,1024,False,False
baseline_ddcpe_ls_lmmse,10.0,0.0,0.0,0.016387663259592955,0,541065216,0,98304,1024,False,False
paper_cfgres_phaseaware_ls_lmmse,10.0,1.1902446894682655e-06,3.0517578125e-05,0.019606929361543735,644,541065216,3,98304,1024,True,False
upair5g_lmmse,10.0,0.0,0.0,0.002616296352016434,0,541065216,0,98304,1024,False,False
perfect_csi_lmmse,10.0,0.0,0.0,0.0,0,541065216,0,98304,1024,False,False
baseline_ls_lmmse,11.0,0.0,0.0,0.013788940075755818,0,541065216,0,98304,1024,False,False
baseline_ddcpe_ls_lmmse,11.0,0.0,0.0,0.013787887749458605,0,541065216,0,98304,1024,False,False
paper_cfgres_phaseaware_ls_lmmse,11.0,0.0,0.0,0.01841882971712039,0,541065216,0,98304,1024,False,False
upair5g_lmmse,11.0,0.0,0.0,0.0022527152070779266,0,541065216,0,98304,1024,False,False
perfect_csi_lmmse,11.0,0.0,0.0,0.0,0,541065216,0,98304,1024,False,False
baseline_ls_lmmse,12.0,0.0,0.0,0.01175273037461011,0,541065216,0,98304,1024,False,False
baseline_ddcpe_ls_lmmse,12.0,0.0,0.0,0.011746183821742306,0,541065216,0,98304,1024,False,False
paper_cfgres_phaseaware_ls_lmmse,12.0,5.304351333499879e-07,1.0172526041666666e-05,0.017656012852057756,287,541065216,1,98304,1024,True,False
upair5g_lmmse,12.0,0.0,0.0,0.0019594396595721264,0,541065216,0,98304,1024,False,False
perfect_csi_lmmse,12.0,0.0,0.0,0.0,0,541065216,0,98304,1024,False,False
baseline_ls_lmmse,13.0,0.0,0.0,0.010117812506905466,0,541065216,0,98304,1024,False,False
baseline_ddcpe_ls_lmmse,13.0,0.0,0.0,0.010107896255249216,0,541065216,0,98304,1024,False,False
paper_cfgres_phaseaware_ls_lmmse,13.0,9.79549200959908e-08,1.0172526041666666e-05,0.01699554730384989,53,541065216,1,98304,1024,False,False
upair5g_lmmse,13.0,0.0,0.0,0.0017111892460661693,0,541065216,0,98304,1024,False,False
perfect_csi_lmmse,13.0,0.0,0.0,0.0,0,541065216,0,98304,1024,False,False
baseline_ls_lmmse,14.0,0.0,0.0,0.008835271276439016,0,541065216,0,98304,1024,False,False
