case,ebno_db,noise_variance_no,rx_ant,subcarrier_f,symbol_s,pilot_mask_F,nonzero_dmrs_on_selected_port,tx_real,tx_imag,y_real,y_imag,h_true_real,h_true_imag,h_ls_real,h_ls_imag,err_var_rx_ant,err_var_mean_over_rx
twc_mild_clean,7.0,0.11694987863302231,0,4,12,0,0,-0.3162277638912201,-0.3162277638912201,0.5175204873085022,-0.6734206676483154,-0.2197597771883011,0.38966336846351624,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,4,13,0,0,0.9486832618713379,0.3162277638912201,-0.2820151746273041,0.7027419805526733,-0.21828174591064453,0.39474573731422424,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,5,0,0,0,0.9486832618713379,0.9486832618713379,-0.6118075251579285,0.29221928119659424,-0.22991378605365753,0.3671391010284424,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,5,1,0,0,0.3162277638912201,-0.3162277638912201,-0.1375749707221985,-0.1153382956981659,-0.22919835150241852,0.37164413928985596,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,5,2,1,0,0.0,0.0,-0.48533353209495544,0.1749228537082672,-0.22845810651779175,0.37622323632240295,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,5,3,0,0,-0.3162277638912201,0.9486832618713379,-0.285541296005249,-0.65514075756073,-0.22769343852996826,0.38087689876556396,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,5,4,0,0,0.3162277638912201,0.9486832618713379,-0.6714544296264648,-0.5040716528892517,-0.22690483927726746,0.3856050670146942,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,5,5,0,0,0.3162277638912201,-0.9486832618713379,0.6397391557693481,0.14955855906009674,-0.22609269618988037,0.3904086649417877,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,5,6,0,0,-0.3162277638912201,-0.3162277638912201,0.15563859045505524,-0.48596659302711487,-0.22525793313980103,0.39528730511665344,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,5,7,0,0,-0.3162277638912201,-0.3162277638912201,0.21320587396621704,0.24646863341331482,-0.2244011014699936,0.40024152398109436,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,5,8,0,0,-0.3162277638912201,-0.9486832618713379,0.44337400794029236,0.059790126979351044,-0.22352251410484314,0.4052712321281433,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,5,9,0,0,0.9486832618713379,0.9486832618713379,-0.968815803527832,0.2212010771036148,-0.22262342274188995,0.41037651896476746,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,5,10,0,0,-0.9486832618713379,0.3162277638912201,-0.06159253418445587,-0.34508901834487915,-0.22170455753803253,0.415556937456131,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,5,11,0,0,-0.3162277638912201,-0.9486832618713379,0.48056599497795105,0.1971157193183899,-0.22076700627803802,0.42081278562545776,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,5,12,0,0,-0.3162277638912201,0.9486832618713379,-0.4534113109111786,-0.015973001718521118,-0.21981167793273926,0.426143616437912,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,5,13,0,0,-0.9486832618713379,-0.3162277638912201,0.06593778729438782,-0.20673306286334991,-0.21883949637413025,0.4315490424633026,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,6,0,0,0,-0.9486832618713379,-0.3162277638912201,0.3631193935871124,-0.8694621324539185,-0.2217564433813095,0.4023711383342743,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,6,1,0,0,0.3162277638912201,-0.9486832618713379,-0.019243091344833374,0.26104462146759033,-0.22137078642845154,0.40740683674812317,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,6,2,1,1,-1.0,1.0,-0.28840872645378113,-0.9231375455856323,-0.22095614671707153,0.41250211000442505,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,6,3,0,0,-0.3162277638912201,0.9486832618713379,-0.42858266830444336,-0.5092285871505737,-0.22051282227039337,0.4176573157310486,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
