receiver,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,reliable_ber,reliable_bler
baseline_ls_lmmse,7.0,0.0006217719815301557,0.015574137369791666,0.040281043420691276,367714,591396864,1531,98304,1024,True,True
baseline_ddcpe_ls_lmmse,7.0,0.0001585348278072709,0.004364013671875,0.03530362646779395,93757,591396864,429,98304,1024,True,True
paper_cfgres_phaseaware_ls_lmmse,7.0,0.001461527871747389,0.036397298177083336,0.06097739904362243,864343,591396864,3578,98304,1024,True,True
upair5g_lmmse,7.0,1.3265203922352892e-05,0.0004374186197916667,0.007528332267611404,7845,591396864,43,98304,1024,True,True
perfect_csi_lmmse,7.0,2.142385388097019e-06,6.103515625e-05,0.0,1267,591396864,6,98304,1024,True,False
baseline_ls_lmmse,8.0,0.00019658372757282662,0.004669189453125,0.03502412085799733,116259,591396864,459,98304,1024,True,True
baseline_ddcpe_ls_lmmse,8.0,4.4100673486154976e-05,0.0008951822916666666,0.029504706744774012,26081,591396864,88,98304,1024,True,True
paper_cfgres_phaseaware_ls_lmmse,8.0,0.000514361875277039,0.012379964192708334,0.05835547766764648,304192,591396864,1217,98304,1024,True,True
upair5g_lmmse,8.0,4.457243790863254e-06,8.138020833333333e-05,0.006583675041838433,2636,591396864,8,98304,1024,True,False
perfect_csi_lmmse,8.0,6.442374371467752e-07,3.0517578125e-05,0.0,381,591396864,3,98304,1024,True,False
baseline_ls_lmmse,9.0,5.399419906291556e-05,0.0013427734375,0.03087155523826368,31932,591396864,132,98304,1024,True,True
baseline_ddcpe_ls_lmmse,9.0,1.0850581716983876e-05,0.000244140625,0.024905905087507563,6417,591396864,24,98304,1024,True,True
paper_cfgres_phaseaware_ls_lmmse,9.0,0.00022985072846108294,0.005269368489583333,0.056309408573724795,135933,591396864,518,98304,1024,True,True
upair5g_lmmse,9.0,0.0,0.0,0.005817207739255537,0,591396864,0,98304,1024,False,False
perfect_csi_lmmse,9.0,0.0,0.0,0.0,0,591396864,0,98304,1024,False,False
baseline_ls_lmmse,10.0,1.9541868926785517e-05,0.00042724609375,0.027495452521179686,11557,591396864,42,98304,1024,True,True
baseline_ddcpe_ls_lmmse,10.0,2.1102580618351065e-06,4.0690104166666664e-05,0.02130009089887608,1248,591396864,4,98304,1024,True,False
paper_cfgres_phaseaware_ls_lmmse,10.0,0.00012883903286981245,0.0025736490885416665,0.054571222677623155,76195,591396864,253,98304,1024,True,True
upair5g_lmmse,10.0,0.0,0.0,0.005179617538487946,0,591396864,0,98304,1024,False,False
perfect_csi_lmmse,10.0,0.0,0.0,0.0,0,591396864,0,98304,1024,False,False
baseline_ls_lmmse,11.0,1.2648021075742464e-05,0.000244140625,0.024930877902079374,7480,591396864,24,98304,1024,True,True
baseline_ddcpe_ls_lmmse,11.0,2.154221771456671e-06,4.0690104166666664e-05,0.018500346928703948,1274,591396864,4,98304,1024,True,False
paper_cfgres_phaseaware_ls_lmmse,11.0,9.00495136883242e-05,0.0017903645833333333,0.05334350428529433,53255,591396864,176,98304,1024,True,True
upair5g_lmmse,11.0,0.0,0.0,0.004676753563217062,0,591396864,0,98304,1024,False,False
perfect_csi_lmmse,11.0,0.0,0.0,0.0,0,591396864,0,98304,1024,False,False
baseline_ls_lmmse,12.0,7.30473944481383e-06,0.00013224283854166666,0.02273677482844505,4320,591396864,13,98304,1024,True,False
baseline_ddcpe_ls_lmmse,12.0,3.348005578873005e-06,3.0517578125e-05,0.01627444922542054,1980,591396864,3,98304,1024,True,False
paper_cfgres_phaseaware_ls_lmmse,12.0,7.771431131565824e-05,0.001251220703125,0.05246408138918923,45960,591396864,123,98304,1024,True,True
upair5g_lmmse,12.0,0.0,0.0,0.004252215084989075,0,591396864,0,98304,1024,False,False
perfect_csi_lmmse,12.0,0.0,0.0,0.0,0,591396864,0,98304,1024,False,False
baseline_ls_lmmse,13.0,4.7108805771415115e-06,0.00011189778645833333,0.02109240396748646,2786,591396864,11,98304,1024,True,False
baseline_ddcpe_ls_lmmse,13.0,2.149149035731106e-06,5.0862630208333336e-05,0.014537522295540839,1271,591396864,5,98304,1024,True,False
paper_cfgres_phaseaware_ls_lmmse,13.0,5.596411143634336e-05,0.0009969075520833333,0.051800736131554004,33097,591396864,98,98304,1024,True,True
upair5g_lmmse,13.0,0.0,0.0,0.003901322286537834,0,591396864,0,98304,1024,False,False
perfect_csi_lmmse,13.0,0.0,0.0,0.0,0,591396864,0,98304,1024,False,False
baseline_ls_lmmse,14.0,5.248590564051418e-06,0.00011189778645833333,0.019773711948801065,3104,591396864,11,98304,1024,True,False
baseline_ddcpe_ls_lmmse,14.0,3.4900421791888297e-06,5.0862630208333336e-05,0.013147373739229806,2064,591396864,5,98304,1024,True,False
paper_cfgres_phaseaware_ls_lmmse,14.0,5.215617781835245e-05,0.000762939453125,0.05136550644238014,30845,591396864,75,98304,1024,True,True
upair5g_lmmse,14.0,0.0,0.0,0.003604381518016453,0,591396864,0,98304,1024,False,False
perfect_csi_lmmse,14.0,0.0,0.0,0.0,0,591396864,0,98304,1024,False,False
