receiver,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,reliable_ber,reliable_bler,scenario
baseline_ls_lmmse,14.0,0.0,0.0,0.008835271276439,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
baseline_ls_2dlmmse_lmmse,0.0,0.1627239478650943,1.0,0.0227639816148439,22011067,135266304,24576,24576,256,True,True,twc_mild_dmrsrich
baseline_ls_2dlmmse_lmmse,1.0,0.1391778990279796,1.0,0.0192994497774634,18826080,135266304,24576,24576,256,True,True,twc_mild_dmrsrich
baseline_ls_2dlmmse_lmmse,2.0,0.1099270073942435,1.0,0.0163899354338354,14869420,135266304,24576,24576,256,True,True,twc_mild_dmrsrich
baseline_ls_2dlmmse_lmmse,3.0,0.0572100203166636,0.9517008463541666,0.0138907090477005,7738588,135266304,23389,24576,256,True,True,twc_mild_dmrsrich
baseline_ls_2dlmmse_lmmse,4.0,0.0088954082755155,0.2240804036458333,0.0117357483613886,1203249,135266304,5507,24576,256,True,True,twc_mild_dmrsrich
baseline_ls_2dlmmse_lmmse,5.0,0.0009846058926841,0.025634765625,0.0099013966901111,133184,135266304,630,24576,256,True,True,twc_mild_dmrsrich
baseline_ls_2dlmmse_lmmse,6.0,9.101655338619755e-05,0.0029847182425978,0.0083553581458535,16784,184406016,100,33504,349,True,True,twc_mild_dmrsrich
baseline_ls_2dlmmse_lmmse,7.0,9.551528812378876e-06,0.0002950032552083,0.0070300219208547,5168,541065216,29,98304,1024,True,True,twc_mild_dmrsrich
baseline_ls_2dlmmse_lmmse,8.0,2.2566595742868825e-06,6.103515625e-05,0.0059117349783264,1221,541065216,6,98304,1024,True,False,twc_mild_dmrsrich
baseline_ls_2dlmmse_lmmse,9.0,0.0,0.0,0.004970816320565,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
baseline_ls_2dlmmse_lmmse,10.0,0.0,0.0,0.0041769466024561,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
baseline_ls_2dlmmse_lmmse,11.0,0.0,0.0,0.0035190264434277,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
baseline_ls_2dlmmse_lmmse,12.0,0.0,0.0,0.0029652761666056,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
baseline_ls_2dlmmse_lmmse,13.0,0.0,0.0,0.0025093090223435,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
baseline_ls_2dlmmse_lmmse,14.0,0.0,0.0,0.0021326180940377,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
baseline_ddcpe_ls_lmmse,0.0,0.1812130610148112,1.0,0.1294943587272428,24512021,135266304,24576,24576,256,True,True,twc_mild_dmrsrich
baseline_ddcpe_ls_lmmse,1.0,0.1580301477003467,1.0,0.1037641872826498,21376154,135266304,24576,24576,256,True,True,twc_mild_dmrsrich
baseline_ddcpe_ls_lmmse,2.0,0.1325964816780977,1.0,0.0831709351914469,17935836,135266304,24576,24576,256,True,True,twc_mild_dmrsrich
baseline_ddcpe_ls_lmmse,3.0,0.0995941975320032,1.0,0.0668785885209217,13471739,135266304,24576,24576,256,True,True,twc_mild_dmrsrich
baseline_ddcpe_ls_lmmse,4.0,0.0379858978034914,0.7505696614583334,0.0539189635019283,5138212,135266304,18446,24576,256,True,True,twc_mild_dmrsrich
baseline_ddcpe_ls_lmmse,5.0,0.0054442235665727,0.133544921875,0.0436068305571097,736420,135266304,3282,24576,256,True,True,twc_mild_dmrsrich
baseline_ddcpe_ls_lmmse,6.0,0.0006055876181393,0.0154309933142311,0.0354636004541528,111674,184406016,517,33504,349,True,True,twc_mild_dmrsrich
baseline_ddcpe_ls_lmmse,7.0,5.797452704851017e-05,0.0016276041666666,0.0289341294883342,31368,541065216,160,98304,1024,True,True,twc_mild_dmrsrich
baseline_ddcpe_ls_lmmse,8.0,6.2450882076293e-06,0.0001627604166666,0.0237383444055012,3379,541065216,16,98304,1024,True,False,twc_mild_dmrsrich
baseline_ddcpe_ls_lmmse,9.0,1.2845031974851625e-06,3.0517578125e-05,0.0196455207842518,695,541065216,3,98304,1024,True,False,twc_mild_dmrsrich
baseline_ddcpe_ls_lmmse,10.0,0.0,0.0,0.0163876632595929,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
baseline_ddcpe_ls_lmmse,11.0,0.0,0.0,0.0137878877494586,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
